time,position,velocity
13.61,-0.624171,-2.83113
13.62,-0.651916,-2.77456
13.63,-0.679071,-2.71547
13.64,-0.70561,-2.65392
13.65,-0.73151,-2.58997
13.66,-0.756747,-2.52367
13.67,-0.781298,-2.4551
13.68,-0.805141,-2.38429
13.69,-0.828254,-2.31134
13.7,-0.850617,-2.23629
13.71,-0.872209,-2.15921
13.72,-0.893011,-2.08018
13.73,-0.913003,-1.99927
13.74,-0.932169,-1.91656
13.75,-0.95049,-1.8321
13.76,-0.96795,-1.74599
13.77,-0.984533,-1.65831
13.78,-1.00022,-1.56912
13.79,-1.01501,-1.47852
13.8,-1.02888,-1.38658
13.81,-1.04181,-1.29338
13.82,-1.0538,-1.19902
13.83,-1.06483,-1.10358
13.84,-1.07491,-1.00713
13.85,-1.084,-0.909784
13.86,-1.09212,-0.811614
13.87,-1.09925,-0.712712
13.88,-1.10538,-0.613167
13.89,-1.11051,-0.513072
13.9,-1.11463,-0.412515
13.91,-1.11775,-0.311588
13.92,-1.11985,-0.210382
13.93,-1.12094,-0.10899
13.94,-1.12102,-0.00750298
13.95,-1.12008,0.0939873
13.96,-1.11813,0.195389
13.97,-1.11516,0.29661
13.98,-1.11118,0.397558
13.99,-1.1062,0.498143
14,-1.10022,0.598273
14.01,-1.09324,0.697857
14.02,-1.08527,0.796806
14.03,-1.07632,0.895029
14.04,-1.0664,0.992438
14.05,-1.05551,1.08895
14.06,-1.04366,1.18446
14.07,-1.03088,1.2789
14.08,-1.01715,1.37218
14.09,-1.00251,1.46422
14.1,-0.986962,1.55492
14.11,-0.97052,1.64422
14.12,-0.9532,1.73202
14.13,-0.935017,1.81825
14.14,-0.915989,1.90283
14.15,-0.896132,1.98568
14.16,-0.875465,2.06674
14.17,-0.854006,2.14592
14.18,-0.831774,2.22315
14.19,-0.808791,2.29837
14.2,-0.785076,2.3715
14.21,-0.760651,2.44249
14.22,-0.735538,2.51126
14.23,-0.709761,2.57776
14.24,-0.683341,2.64192
14.25,-0.656305,2.70368
14.26,-0.628675,2.763
14.27,-0.600477,2.81981
14.28,-0.571736,2.87407
14.29,-0.542479,2.92573
14.3,-0.512731,2.97473
14.31,-0.482521,3.02104
14.32,-0.451875,3.06462
14.33,-0.420821,3.10542
14.34,-0.389386,3.1434
14.35,-0.357601,3.17855
14.36,-0.325493,3.21081
14.37,-0.293091,3.24017
14.38,-0.260425,3.26659
14.39,-0.227525,3.29006
14.4,-0.194419,3.31054
14.41,-0.161139,3.32803
14.42,-0.127714,3.34251
14.43,-0.0941742,3.35397
14.44,-0.0605504,3.36239
14.45,-0.0268727,3.36776
14.46,0.00682823,3.37009
14.47,0.040522,3.36937
14.48,0.074178,3.36561
14.49,0.107766,3.35879
14.5,0.141255,3.34894
14.51,0.174616,3.33606
14.52,0.207818,3.32016
14.53,0.24083,3.30126
14.54,0.273624,3.27937
14.55,0.306169,3.25452
14.56,0.338436,3.22672
14.57,0.370396,3.19601
14.58,0.40202,3.1624
14.59,0.43328,3.12594
14.6,0.464146,3.08665
14.61,0.494592,3.04457
14.62,0.524589,2.99974
14.63,0.554111,2.9522
14.64,0.583131,2.90199
14.65,0.611623,2.84915
14.66,0.63956,2.79374
14.67,0.666918,2.73581
14.68,0.693672,2.67541
14.69,0.719798,2.61259
14.7,0.745272,2.54741
14.71,0.770071,2.47992
14.72,0.794173,2.4102
14.73,0.817556,2.3383
14.74,0.840199,2.26429
14.75,0.862082,2.18824
14.76,0.883184,2.11021
14.77,0.903487,2.03028
14.78,0.922972,1.94851
14.79,0.941622,1.86499
14.8,0.959419,1.77978
14.81,0.976349,1.69297
14.82,0.992395,1.60463
14.83,1.00754,1.51484
14.84,1.02178,1.42369
14.85,1.03509,1.33126
14.86,1.04747,1.23763
14.87,1.0589,1.14288
14.88,1.06937,1.0471
14.89,1.07887,0.950385
14.9,1.0874,0.852812
14.91,1.09495,0.754473
14.92,1.1015,0.655456
14.93,1.10706,0.555852
14.94,1.11162,0.45575
14.95,1.11517,0.355241
14.96,1.11771,0.254417
14.97,1.11925,0.153367
14.98,1.11977,0.052183
14.99,1.11928,-0.0490426
15,1.11778,-0.150219
15.01,1.11526,-0.251254
15.02,1.11174,-0.352057
15.03,1.10722,-0.452537
15.04,1.10169,-0.552602
15.05,1.09517,-0.652163
15.06,1.08766,-0.751129
15.07,1.07916,-0.849412
15.08,1.0697,-0.946921
15.09,1.05926,-1.04357
15.1,1.04787,-1.13927
15.11,1.03553,-1.23393
15.12,1.02225,-1.32748
15.13,1.00805,-1.41982
15.14,0.992946,-1.51087
15.15,0.97694,-1.60055
15.16,0.960053,-1.68879
15.17,0.942298,-1.77549
15.18,0.923692,-1.86058
15.19,0.904252,-1.94398
15.2,0.883996,-2.02562
15.21,0.862942,-2.10543
15.22,0.841108,-2.18333
15.23,0.818516,-2.25926
15.24,0.795184,-2.33313
15.25,0.771135,-2.4049
15.26,0.746391,-2.47449
15.27,0.720972,-2.54184
15.28,0.694903,-2.60688
15.29,0.668208,-2.66957
15.3,0.640909,-2.72985
15.31,0.613033,-2.78765
15.32,0.584603,-2.84293
15.33,0.555647,-2.89564
15.34,0.52619,-2.94573
15.35,0.496258,-2.99315
15.36,0.46588,-3.03787
15.37,0.435081,-3.07984
15.38,0.403891,-3.11902
15.39,0.372337,-3.15539
15.4,0.340448,-3.1889
15.41,0.308253,-3.21953
15.42,0.27578,-3.24724
15.43,0.24306,-3.27203
15.44,0.210122,-3.29385
15.45,0.176995,-3.3127
15.46,0.143709,-3.32855
15.47,0.110295,-3.34139
15.48,0.0767832,-3.35122
15.49,0.043203,-3.35802
15.5,0.00958523,-3.36178
15.51,-0.0240398,-3.3625
15.52,-0.0576417,-3.36019
15.53,-0.0911901,-3.35484
15.54,-0.124655,-3.34646
15.55,-0.158005,-3.33506
15.56,-0.191212,-3.32065
15.57,-0.224244,-3.30323
15.58,-0.257073,-3.28284
15.59,-0.289667,-3.25948
15.6,-0.321999,-3.23317
15.61,-0.354038,-3.20395
15.62,-0.385757,-3.17183
15.63,-0.417125,-3.13685
15.64,-0.448116,-3.09904
15.65,-0.4787,-3.05843
15.66,-0.508851,-3.01507
15.67,-0.538541,-2.96898
15.68,-0.567743,-2.92021
15.69,-0.596431,-2.8688
15.7,-0.624579,-2.81481
15.71,-0.652161,-2.75828
15.72,-0.679154,-2.69926
15.73,-0.705532,-2.6378
15.74,-0.731272,-2.57397
15.75,-0.75635,-2.50781
15.76,-0.780744,-2.43939
15.77,-0.804431,-2.36878
15.78,-0.827392,-2.29602
15.79,-0.849604,-2.2212
15.8,-0.871048,-2.14438
15.81,-0.891704,-2.06562
15.82,-0.911554,-1.985
15.83,-0.93058,-1.9026
15.84,-0.948765,-1.81848
15.85,-0.966092,-1.73272
15.86,-0.982546,-1.6454
15.87,-0.998112,-1.55661
15.88,-1.01278,-1.46641
15.89,-1.02652,-1.37489
15.9,-1.03935,-1.28213
15.91,-1.05123,-1.18822
15.92,-1.06216,-1.09325
15.93,-1.07213,-0.997291
15.94,-1.08114,-0.900438
15.95,-1.08917,-0.802778
15.96,-1.09621,-0.704397
15.97,-1.10226,-0.605387
15.98,-1.10732,-0.505834
15.99,-1.11138,-0.405831
16,-1.11444,-0.305467
16.01,-1.11648,-0.204832
16.02,-1.11752,-0.104018
16.03,-1.11755,-0.0031157
16.04,-1.11658,0.0977839
16.05,-1.11459,0.19859
16.06,-1.1116,0.299211
16.07,-1.1076,0.399556
16.08,-1.10261,0.499535
16.09,-1.09662,0.599057
16.1,-1.08964,0.698033
16.11,-1.08167,0.796374
16.12,-1.07273,0.89399
16.13,-1.06283,0.990793
16.14,-1.05196,1.0867
16.15,-1.04014,1.18161
16.16,-1.02739,1.27546
16.17,-1.01371,1.36815
16.18,-0.99911,1.4596
16.19,-0.983613,1.54972
16.2,-0.967229,1.63844
16.21,-0.949972,1.72568
16.22,-0.931858,1.81136
16.23,-0.912904,1.89539
16.24,-0.893127,1.97771
16.25,-0.872545,2.05824
16.26,-0.851176,2.13691
16.27,-0.829039,2.21364
16.28,-0.806156,2.28838
16.29,-0.782545,2.36104
16.3,-0.75823,2.43156
16.31,-0.733231,2.49989
16.32,-0.707571,2.56596
16.33,-0.681274,2.62971
16.34,-0.654363,2.69108
16.35,-0.626863,2.75002
16.36,-0.598798,2.80647
16.37,-0.570194,2.86039
16.38,-0.541077,2.91172
16.39,-0.511473,2.96042
16.4,-0.481408,3.00645
16.41,-0.450911,3.04976
16.42,-0.420008,3.09032
16.43,-0.388727,3.12808
16.44,-0.357097,3.16302
16.45,-0.325146,3.1951
16.46,-0.292903,3.2243
16.47,-0.260397,3.25059
16.48,-0.227657,3.27394
16.49,-0.194714,3.29433
16.5,-0.161597,3.31175
16.51,-0.128335,3.32618
16.52,-0.0949586,3.33761
16.53,-0.0614983,3.34603
16.54,-0.0279841,3.35142
16.55,0.00555384,3.35379
16.56,0.0390852,3.35314
16.57,0.0725798,3.34946
16.58,0.106007,3.34275
16.59,0.139338,3.33303
16.6,0.172541,3.32031
16.61,0.205587,3.30459
16.62,0.238445,3.28588
16.63,0.271088,3.26421
16.64,0.303484,3.2396
16.65,0.335604,3.21207
16.66,0.367421,3.18164
16.67,0.398904,3.14834
16.68,0.430026,3.1122
16.69,0.460759,3.07326
16.7,0.491074,3.03154
16.71,0.520945,2.98709
16.72,0.550345,2.93995
16.73,0.579246,2.89016
16.74,0.607624,2.83776
16.75,0.635452,2.78281
16.76,0.662705,2.72535
16.77,0.68936,2.66543
16.78,0.715391,2.60311
16.79,0.740775,2.53845
16.8,0.76549,2.4715
16.81,0.789514,2.40232
16.82,0.812823,2.33098
16.83,0.835399,2.25754
16.84,0.85722,2.18207
16.85,0.878266,2.10464
16.86,0.898519,2.0253
16.87,0.917961,1.94415
16.88,0.936573,1.86125
16.89,0.95434,1.77667
16.9,0.971245,1.69049
16.91,0.987273,1.6028
16.92,1.00241,1.51366
16.93,1.01664,1.42316
16.94,1.02995,1.33139
16.95,1.04234,1.23841
16.96,1.05378,1.14433
16.97,1.06427,1.04922
16.98,1.07381,0.953163
16.99,1.08237,0.856255
17,1.08995,0.75858
17.01,1.09656,0.660226
17.02,1.10217,0.561282
17.03,1.10679,0.461837
17.04,1.11041,0.36198
17.05,1.11303,0.261803
17.06,1.11464,0.161395
17.07,1.11525,0.0608466
17.08,1.11485,-0.0397511
17.09,1.11345,-0.140307
17.1,1.11104,-0.240732
17.11,1.10763,-0.340934
17.12,1.10322,-0.440823
17.13,1.09782,-0.540309
17.14,1.09143,-0.639302
17.15,1.08405,-0.737713
17.16,1.07569,-0.835454
17.17,1.06637,-0.932435
17.18,1.05608,-1.02857
17.19,1.04485,-1.12377
17.2,1.03267,-1.21796
17.21,1.01956,-1.31104
17.22,1.00553,-1.40293
17.23,0.990592,-1.49355
17.24,0.974764,-1.58283
17.25,0.958057,-1.67066
17.26,0.940487,-1.75699
17.27,0.92207,-1.84173
17.28,0.902822,-1.9248
17.29,0.882761,-2.00614
17.3,0.861904,-2.08565
17.31,0.840271,-2.16329
17.32,0.817882,-2.23897
17.33,0.794755,-2.31262
17.34,0.770913,-2.38419
17.35,0.746377,-2.4536
17.36,0.721169,-2.5208
17.37,0.695312,-2.58572
17.38,0.668829,-2.6483
17.39,0.641744,-2.70849
17.4,0.614082,-2.76624
17.41,0.585867,-2.82149
17.42,0.557125,-2.87419
17.43,0.527882,-2.9243
17.44,0.498164,-2.97177
17.45,0.467999,-3.01655
17.46,0.437413,-3.05862
17.47,0.406434,-3.09792
17.48,0.375089,-3.13443
17.49,0.343408,-3.16811
17.5,0.311419,-3.19893
17.51,0.27915,-3.22687
17.52,0.246631,-3.25189
17.53,0.213891,-3.27398
17.54,0.18096,-3.29312
17.55,0.147867,-3.30929
17.56,0.114643,-3.32247
17.57,0.0813162,-3.33265
17.58,0.0479178,-3.33984
17.59,0.0144778,-3.34401
17.6,-0.0189738,-3.34516
17.61,-0.0524068,-3.3433
17.62,-0.085791,-3.33842
17.63,-0.119096,-3.33054
17.64,-0.152293,-3.31965
17.65,-0.18535,-3.30577
17.66,-0.21824,-3.28891
17.67,-0.25093,-3.26908
17.68,-0.283393,-3.24631
17.69,-0.3156,-3.22061
17.7,-0.34752,-3.19202
17.71,-0.379125,-3.16054
17.72,-0.410387,-3.12622
17.73,-0.441278,-3.08908
17.74,-0.47177,-3.04916
17.75,-0.501835,-3.00649
17.76,-0.531446,-2.96111
17.77,-0.560576,-2.91307
17.78,-0.5892,-2.8624
17.79,-0.617292,-2.80915
17.8,-0.644826,-2.75338
17.81,-0.671777,-2.69512
17.82,-0.698121,-2.63444
17.83,-0.723835,-2.57139
17.84,-0.748895,-2.50602
17.85,-0.773279,-2.4384
17.86,-0.796965,-2.36858
17.87,-0.819932,-2.29663
17.88,-0.842158,-2.22261
17.89,-0.863624,-2.1466
17.9,-0.88431,-2.06865
17.91,-0.904199,-1.98884
17.92,-0.923271,-1.90724
17.93,-0.94151,-1.82393
17.94,-0.9589,-1.73898
17.95,-0.975425,-1.65247
17.96,-0.991069,-1.56447
17.97,-1.00582,-1.47506
17.98,-1.01966,-1.38433
17.99,-1.03259,-1.29236
18,-1.04458,-1.19922
18.01,-1.05563,-1.10501
18.02,-1.06573,-1.00981
18.03,-1.07486,-0.913702
18.04,-1.08303,-0.816776
18.05,-1.09022,-0.719119
18.06,-1.09643,-0.620818
18.07,-1.10165,-0.521963
18.08,-1.10588,-0.422643
18.09,-1.10911,-0.322946
18.1,-1.11134,-0.222963
18.11,-1.11256,-0.122785
18.12,-1.11279,-0.0225002
18.13,-1.11201,0.0777994
18.14,-1.11023,0.178024
18.15,-1.10745,0.278083
18.16,-1.10367,0.377886
18.17,-1.0989,0.477344
18.18,-1.09313,0.576367
18.19,-1.08639,0.674866
18.2,-1.07866,0.772751
18.21,-1.06996,0.869935
18.22,-1.0603,0.966331
18.23,-1.04968,1.06185
18.24,-1.03811,1.15641
18.25,-1.02561,1.24992
18.26,-1.01219,1.3423
18.27,-0.997856,1.43347
18.28,-0.982623,1.52334
18.29,-0.966505,1.61183
18.3,-0.949516,1.69886
18.31,-0.931672,1.78436
18.32,-0.91299,1.86825
18.33,-0.893485,1.95045
18.34,-0.873176,2.03089
18.35,-0.852081,2.10949
18.36,-0.830219,2.18619
18.37,-0.80761,2.26092
18.38,-0.784274,2.3336
18.39,-0.760232,2.40418
18.4,-0.735506,2.47259
18.41,-0.710119,2.53877
18.42,-0.684092,2.60265
18.43,-0.65745,2.66419
18.44,-0.630217,2.72333
18.45,-0.602417,2.78
18.46,-0.574075,2.83417
18.47,-0.545217,2.88579
18.48,-0.515869,2.9348
18.49,-0.486058,2.98116
18.5,-0.45581,3.02483
18.51,-0.425152,3.06578
18.52,-0.394112,3.10396
18.53,-0.362719,3.13935
18.54,-0.331,3.1719
18.55,-0.298984,3.20159
18.56,-0.2667,3.2284
18.57,-0.234177,3.2523
18.58,-0.201444,3.27326
18.59,-0.168531,3.29128
18.6,-0.135468,3.30633
18.61,-0.102284,3.31839
18.62,-0.0690095,3.32747
18.63,-0.035674,3.33355
18.64,-0.00230768,3.33663
18.65,0.0310593,3.3367
18.66,0.0643969,3.33376
18.67,0.0976751,3.32782
18.68,0.130864,3.31888
18.69,0.163933,3.30695
18.7,0.196854,3.29205
18.71,0.229596,3.27417
18.72,0.262129,3.25335
18.73,0.294425,3.2296
18.74,0.326454,3.20294
18.75,0.358188,3.17339
18.76,0.389598,3.14099
18.77,0.420656,3.10576
18.78,0.451333,3.06773
18.79,0.481602,3.02694
18.8,0.511437,2.98342
18.81,0.540809,2.93722
18.82,0.569693,2.88838
18.83,0.598062,2.83693
18.84,0.625891,2.78293
18.85,0.653156,2.72643
18.86,0.67983,2.66747
18.87,0.705891,2.60611
18.88,0.731315,2.54241
18.89,0.75608,2.47642
18.9,0.780162,2.4082
18.91,0.80354,2.33781
18.92,0.826193,2.26533
18.93,0.848101,2.1908
18.94,0.869244,2.1143
18.95,0.889603,2.03591
18.96,0.90916,1.95568
18.97,0.927897,1.87369
18.98,0.945797,1.79002
18.99,0.962845,1.70474
19,0.979024,1.61793
19.01,0.994321,1.52967
19.02,1.00872,1.44003
19.03,1.02221,1.3491
19.04,1.03478,1.25696
19.05,1.04642,1.16368
19.06,1.05711,1.06937
19.07,1.06685,0.974095
19.08,1.07563,0.877947
19.09,1.08344,0.781013
19.1,1.09028,0.683379
19.11,1.09613,0.585134
19.12,1.10099,0.486366
19.13,1.10486,0.387165
19.14,1.10774,0.287619
19.15,1.10962,0.187818
19.16,1.1105,0.0878525
19.17,1.11037,-0.0121878
19.18,1.10925,-0.112213
19.19,1.10713,-0.212132
19.2,1.10401,-0.311856
19.21,1.0999,-0.411295
19.22,1.0948,-0.510359
19.23,1.08871,-0.608959
19.24,1.08164,-0.707007
19.25,1.07359,-0.804413
19.26,1.06458,-0.90109
19.27,1.05461,-0.996952
19.28,1.04369,-1.09191
19.29,1.03183,-1.18588
19.3,1.01905,-1.27878
19.31,1.00534,-1.37053
19.32,0.99073,-1.46103
19.33,0.975228,-1.55022
19.34,0.958848,-1.638
19.35,0.941605,-1.72431
19.36,0.923514,-1.80906
19.37,0.904592,-1.89218
19.38,0.884856,-1.97359
19.39,0.864324,-2.05321
19.4,0.843014,-2.13099
19.41,0.820946,-2.20684
19.42,0.798139,-2.2807
19.43,0.774614,-2.35251
19.44,0.750392,-2.42219
19.45,0.725495,-2.48969
19.46,0.699945,-2.55494
19.47,0.673766,-2.61789
19.48,0.646982,-2.67848
19.49,0.619615,-2.73665
19.5,0.591692,-2.79236
19.51,0.563236,-2.84555
19.52,0.534274,-2.89617
19.53,0.504832,-2.94419
19.54,0.474937,-2.98955
19.55,0.444615,-3.03221
19.56,0.413893,-3.07215
19.57,0.3828,-3.10931
19.58,0.351363,-3.14368
19.59,0.319611,-3.17521
19.6,0.287573,-3.20388
19.61,0.255276,-3.22966
19.62,0.222751,-3.25253
19.63,0.190026,-3.27247
19.64,0.157131,-3.28947
19.65,0.124096,-3.3035
19.66,0.0909507,-3.31456
19.67,0.0577245,-3.32263
19.68,0.0244474,-3.3277
19.69,-0.00885042,-3.32979
19.7,-0.0421391,-3.32887
19.71,-0.0753886,-3.32495
19.72,-0.108569,-3.31804
19.73,-0.14165,-3.30814
19.74,-0.174603,-3.29527
19.75,-0.207397,-3.27942
19.76,-0.240004,-3.26063
19.77,-0.272393,-3.23889
19.78,-0.304535,-3.21425
19.79,-0.336402,-3.1867
19.8,-0.367965,-3.15629
19.81,-0.399195,-3.12304
19.82,-0.430065,-3.08698
19.83,-0.460547,-3.04814
19.84,-0.490612,-3.00655
19.85,-0.520235,-2.96226
19.86,-0.549388,-2.91531
19.87,-0.578045,-2.86573
19.88,-0.606181,-2.81357
19.89,-0.63377,-2.75888
19.9,-0.660787,-2.70171
19.91,-0.687208,-2.6421
19.92,-0.713009,-2.58012
19.93,-0.738167,-2.51582
19.94,-0.76266,-2.44926
19.95,-0.786465,-2.38049
19.96,-0.809561,-2.30958
19.97,-0.831927,-2.2366
19.98,-0.853543,-2.1616
19.99,-0.874389,-2.08466
20,-0.894448,-2.00585
